TransactionID,CustomerID,TransactionDate,ProductID,Amount,StoreID,PaymentMethod
TXN00000299,CUST000057,2024-10-01 01:32:07,PROD0099,156.63,STORE003,CREDIT
TXN00000300,CUST000057,2024-07-18 04:58:43,PROD0034,436.64,STORE006,CREDIT
TXN00000301,CUST000057,2024-08-20 20:09:54,PROD0009,471.76,STORE018,DEBIT
TXN00000302,CUST000057,2024-07-28 23:46:00,PROD0097,322.41,STORE001,CASH
TXN00000303,CUST000057,2025-01-02 21:51:43,PROD0056,208.71,STORE004,CREDIT
TXN00000304,CUST000057,2025-02-07 06:00:32,PROD0091,391.85,STORE020,CREDIT
TXN00000305,CUST000058,2025-03-25 14:30:40,PROD0086,58.26,STORE013,CREDIT
TXN00000306,CUST000058,2024-06-29 11:42:53,PROD0019,79.89,STORE012,CREDIT
TXN00000307,CUST000058,2025-05-08 04:05:33,PROD0061,79.38,STORE007,DEBIT
TXN00000308,CUST000058,2025-01-15 14:02:48,PROD0010,260.43,STORE013,CASH
TXN00000309,CUST000058,2024-08-16 07:39:57,PROD0053,159.19,STORE004,MOBILE
TXN00000310,CUST000059,2025-01-10 09:50:08,PROD0065,198.51,STORE003,CREDIT
TXN00000311,CUST000060,2024-12-19 11:53:05,PROD0075,58.07,STORE016,CASH
TXN00000312,CUST000060,2024-09-15 14:14:14,PROD0051,322.71,STORE018,CREDIT
TXN00000313,CUST000060,2024-08-17 17:40:00,PROD0064,217.15,STORE014,CASH
TXN00000314,CUST000060,2024-06-10 00:15:16,PROD0094,58.99,STORE004,CASH
TXN00000315,CUST000060,2024-07-27 12:11:01,PROD0011,461.23,STORE014,CREDIT
TXN00000316,CUST000061,2025-03-18 20:03:30,PROD0089,301.94,STORE017,CREDIT
TXN00000317,CUST000062,2024-09-22 15:16:48,PROD0043,465.33,STORE006,MOBILE
TXN00000318,CUST000063,2025-01-03 00:38:49,PROD0026,42.2,STORE019,DEBIT
TXN00000319,CUST000063,2024-10-20 07:32:49,PROD0035,493.8,STORE017,DEBIT
TXN00000320,CUST000063,2024-08-03 12:53:39,PROD0013,451.87,STORE015,MOBILE
TXN00000321,CUST000063,2024-10-14 02:39:14,PROD0093,401.78,STORE020,CASH
TXN00000322,CUST000063,2024-07-30 13:44:37,PROD0068,416.36,STORE004,DEBIT
TXN00000323,CUST000063,2024-10-13 07:38:20,PROD0087,126.0,STORE015,CASH
TXN00000324,CUST000063,2024-07-19 01:30:58,PROD0091,459.24,STORE013,DEBIT
TXN00000325,CUST000063,2024-06-26 06:05:25,PROD0002,116.95,STORE001,DEBIT
TXN00000326,CUST000064,2025-02-23 16:30:07,PROD0026,165.79,STORE004,CASH
TXN00000327,CUST000064,2024-08-31 11:37:01,PROD0071,267.11,STORE017,CREDIT
TXN00000328,CUST000064,2025-01-14 15:36:16,PROD0014,106.77,STORE015,MOBILE
TXN00000329,CUST000064,2025-04-12 21:09:36,PROD0082,111.79,STORE003,DEBIT
TXN00000330,CUST000064,2025-04-08 18:58:11,PROD0017,141.47,STORE019,DEBIT
TXN00000331,CUST000064,2025-03-10 10:16:43,PROD0029,56.21,STORE005,MOBILE
TXN00000332,CUST000064,2024-11-07 05:55:55,PROD0033,289.53,STORE007,MOBILE
TXN00000333,CUST000064,2024-11-14 02:33:02,PROD0037,331.73,STORE005,MOBILE
TXN00000334,CUST000065,2024-05-16 04:38:17,PROD0080,119.9,STORE008,CREDIT
TXN00000335,CUST000065,2025-01-11 10:41:45,PROD0085,370.21,STORE001,MOBILE
TXN00000336,CUST000065,2024-11-09 15:22:08,PROD0027,35.6,STORE014,CREDIT
TXN00000337,CUST000065,2024-09-11 09:22:03,PROD0001,84.67,STORE008,CREDIT
TXN00000338,CUST000065,2025-03-17 07:50:52,PROD0023,393.46,STORE020,MOBILE
TXN00000339,CUST000065,2025-02-08 07:14:23,PROD0099,426.37,STORE017,MOBILE
TXN00000340,CUST000065,2025-02-20 20:10:38,PROD0049,285.61,STORE001,MOBILE
TXN00000341,CUST000065,2024-09-11 03:15:17,PROD0100,192.76,STORE019,CASH
TXN00000342,CUST000066,2024-11-12 06:00:51,PROD0055,299.31,STORE017,MOBILE
TXN00000343,CUST000066,2025-02-17 12:10:12,PROD0059,236.07,STORE008,DEBIT
TXN00000344,CUST000066,2025-04-05 22:29:28,PROD0015,72.14,STORE001,CASH
TXN00000345,CUST000066,2024-11-03 13:16:27,PROD0010,163.5,STORE010,DEBIT
TXN00000346,CUST000066,2025-01-26 07:59:06,PROD0058,296.94,STORE003,CASH
TXN00000347,CUST000066,2024-12-01 19:26:55,PROD0006,286.51,STORE007,DEBIT
TXN00000348,CUST000067,2024-07-31 13:06:39,PROD0093,330.15,STORE011,DEBIT
TXN00000349,CUST000067,2025-03-24 04:41:25,PROD0015,151.19,STORE019,DEBIT
TXN00000350,CUST000067,2024-11-22 18:52:02,PROD0063,413.12,STORE014,MOBILE
TXN00000351,CUST000067,2024-07-12 01:15:47,PROD0032,368.19,STORE005,CASH
TXN00000352,CUST000067,2024-12-07 15:42:19,PROD0053,493.2,STORE016,CREDIT
TXN00000353,CUST000067,2025-03-19 03:20:18,PROD0008,21.97,STORE008,DEBIT
TXN00000354,CUST000067,2024-07-07 02:42:29,PROD0062,49.39,STORE014,CREDIT
TXN00000355,CUST000067,2024-07-09 03:13:28,PROD0039,451.59,STORE016,DEBIT
TXN00000356,CUST000067,2024-12-27 11:16:02,PROD0090,252.98,STORE004,MOBILE
TXN00000357,CUST000068,2024-06-28 22:58:07,PROD0054,384.3,STORE002,MOBILE
TXN00000358,CUST000068,2025-02-12 10:25:44,PROD0015,58.2,STORE004,CREDIT
TXN00000359,CUST000068,2024-12-18 01:12:58,PROD0024,46.27,STORE007,CASH
TXN00000360,CUST000069,2024-10-30 07:28:28,PROD0003,146.58,STORE016,CREDIT
TXN00000361,CUST000069,2024-10-22 00:20:25,PROD0055,271.92,STORE019,CASH
TXN00000362,CUST000069,2025-04-30 04:58:26,PROD0003,432.58,STORE012,CASH
TXN00000363,CUST000069,2024-08-28 17:04:16,PROD0060,313.52,STORE012,CASH
TXN00000364,CUST000069,2024-12-02 15:02:56,PROD0097,14.95,STORE017,CREDIT
TXN00000365,CUST000069,2024-10-14 11:14:21,PROD0024,232.91,STORE011,CASH
TXN00000366,CUST000069,2025-04-24 14:51:54,PROD0084,192.33,STORE008,MOBILE
TXN00000367,CUST000069,2024-09-25 22:19:12,PROD0040,305.58,STORE018,MOBILE
TXN00000368,CUST000070,2024-05-11 08:29:25,PROD0013,454.18,STORE007,CREDIT
TXN00000369,CUST000070,2024-10-18 22:44:55,PROD0061,122.86,STORE019,DEBIT
TXN00000370,CUST000070,2024-11-24 07:44:50,PROD0033,319.03,STORE010,DEBIT
TXN00000371,CUST000070,2025-02-06 15:18:50,PROD0034,56.99,STORE008,DEBIT
TXN00000372,CUST000070,2024-12-28 00:04:07,PROD0054,23.45,STORE012,DEBIT
TXN00000373,CUST000070,2025-03-29 14:11:16,PROD0057,487.14,STORE007,CASH
TXN00000374,CUST000070,2024-08-06 11:42:30,PROD0046,178.18,STORE014,MOBILE
TXN00000375,CUST000071,2024-12-26 19:38:44,PROD0064,483.24,STORE018,CREDIT
TXN00000376,CUST000071,2025-03-09 22:21:29,PROD0044,281.33,STORE017,CREDIT
TXN00000377,CUST000072,2025-03-29 23:50:04,PROD0082,83.29,STORE005,MOBILE
TXN00000378,CUST000072,2025-02-27 13:59:23,PROD0015,253.04,STORE002,DEBIT
TXN00000379,CUST000072,2025-01-05 15:12:07,PROD0025,201.74,STORE004,MOBILE
TXN00000380,CUST000072,2024-10-09 21:56:56,PROD0039,175.28,STORE012,MOBILE
TXN00000381,CUST000072,2025-04-11 16:02:36,PROD0088,272.67,STORE003,MOBILE
TXN00000382,CUST000072,2025-02-04 21:48:41,PROD0054,498.76,STORE001,MOBILE
TXN00000383,CUST000072,2024-10-14 05:16:39,PROD0046,454.7,STORE018,CASH
TXN00000384,CUST000073,2025-04-17 21:43:35,PROD0015,457.68,STORE018,MOBILE
TXN00000385,CUST000073,2025-03-27 15:16:42,PROD0021,335.66,STORE013,MOBILE
TXN00000386,CUST000074,2025-04-28 19:32:40,PROD0094,162.27,STORE020,DEBIT
TXN00000387,CUST000075,2025-04-21 06:34:33,PROD0056,81.96,STORE019,DEBIT
TXN00000388,CUST000075,2025-04-20 09:04:40,PROD0013,339.39,STORE004,MOBILE
TXN00000389,CUST000075,2024-10-08 15:39:30,PROD0031,32.33,STORE016,CREDIT
TXN00000390,CUST000075,2024-10-03 13:01:27,PROD0077,145.63,STORE007,DEBIT
TXN00000391,CUST000075,2025-04-30 17:13:32,PROD0025,118.07,STORE001,MOBILE
TXN00000392,CUST000075,2024-05-19 22:38:09,PROD0023,162.27,STORE015,CASH
TXN00000393,CUST000075,2025-04-20 09:51:28,PROD0010,240.4,STORE005,DEBIT
TXN00000394,CUST000075,2025-03-06 22:49:47,PROD0099,422.98,STORE015,MOBILE
TXN00000395,CUST000075,2024-07-18 01:05:55,PROD0086,260.37,STORE011,MOBILE
TXN00000396,CUST000076,2024-12-25 09:14:18,PROD0062,198.73,STORE007,CASH
TXN00000397,CUST000076,2024-09-25 09:36:33,PROD0034,242.29,STORE001,CASH
TXN00000398,CUST000076,2025-02-06 01:08:44,PROD0028,378.97,STORE002,CREDIT
TXN00000399,CUST000076,2025-04-09 14:15:30,PROD0015,115.77,STORE017,CREDIT
TXN00000400,CUST000076,2025-02-08 09:37:55,PROD0013,259.78,STORE004,CASH
TXN00000401,CUST000076,2025-03-12 14:58:59,PROD0058,414.3,STORE015,DEBIT
TXN00000402,CUST000076,2024-08-21 08:01:28,PROD0049,105.14,STORE001,MOBILE
TXN00000403,CUST000076,2024-11-08 09:03:33,PROD0058,225.13,STORE001,CREDIT
TXN00000404,CUST000076,2024-10-28 03:34:28,PROD0042,450.64,STORE002,CASH
TXN00000405,CUST000076,2025-04-17 08:41:17,PROD0066,59.28,STORE012,DEBIT
TXN00000406,CUST000077,2024-07-26 22:32:47,PROD0065,324.32,STORE017,DEBIT
TXN00000407,CUST000077,2025-01-27 13:37:29,PROD0079,77.05,STORE020,DEBIT
TXN00000408,CUST000077,2025-01-14 00:00:04,PROD0043,194.54,STORE003,MOBILE
TXN00000409,CUST000077,2024-09-14 05:20:16,PROD0078,465.61,STORE017,CASH
TXN00000410,CUST000077,2025-04-15 21:15:35,PROD0072,445.65,STORE014,DEBIT
TXN00000411,CUST000077,2025-04-03 11:35:08,PROD0044,495.2,STORE010,CASH
TXN00000412,CUST000077,2024-08-11 12:15:00,PROD0079,412.62,STORE019,MOBILE
TXN00000413,CUST000077,2024-09-05 02:03:50,PROD0034,387.85,STORE001,CREDIT
TXN00000414,CUST000078,2024-12-29 08:11:43,PROD0069,297.5,STORE017,DEBIT
TXN00000415,CUST000078,2024-06-26 08:53:52,PROD0063,19.42,STORE012,MOBILE
TXN00000416,CUST000079,2024-08-21 17:50:47,PROD0066,132.13,STORE016,MOBILE
TXN00000417,CUST000079,2024-06-21 00:41:59,PROD0042,203.15,STORE007,CREDIT
TXN00000418,CUST000080,2025-01-23 02:38:01,PROD0044,110.35,STORE011,CREDIT
TXN00000419,CUST000080,2024-11-04 14:44:40,PROD0058,253.74,STORE012,DEBIT
TXN00000420,CUST000080,2024-06-15 05:22:56,PROD0073,24.14,STORE007,CREDIT
TXN00000421,CUST000080,2025-03-11 10:04:58,PROD0037,71.13,STORE016,CREDIT
TXN00000422,CUST000080,2024-11-23 18:14:32,PROD0053,336.03,STORE005,DEBIT
TXN00000423,CUST000080,2025-01-04 11:37:45,PROD0034,236.39,STORE013,MOBILE
TXN00000424,CUST000080,2024-08-05 15:20:13,PROD0011,285.47,STORE003,MOBILE
TXN00000425,CUST000081,2025-01-13 07:07:42,PROD0034,463.56,STORE001,DEBIT
TXN00000426,CUST000081,2024-09-09 14:53:16,PROD0020,304.56,STORE005,DEBIT
TXN00000427,CUST000081,2025-05-02 14:27:00,PROD0018,238.48,STORE016,DEBIT
TXN00000428,CUST000082,2024-06-03 06:07:55,PROD0028,253.97,STORE014,MOBILE
TXN00000429,CUST000082,2024-05-26 19:00:11,PROD0086,464.94,STORE012,MOBILE
TXN00000430,CUST000082,2024-09-28 21:21:33,PROD0042,122.77,STORE015,MOBILE
TXN00000431,CUST000082,2024-06-27 16:18:36,PROD0100,184.43,STORE004,DEBIT
TXN00000432,CUST000082,2024-06-28 10:14:56,PROD0011,16.19,STORE003,CREDIT
TXN00000433,CUST000082,2025-02-09 23:16:58,PROD0021,92.73,STORE018,DEBIT
TXN00000434,CUST000083,2024-11-25 19:16:24,PROD0086,241.8,STORE005,MOBILE
TXN00000435,CUST000083,2025-01-18 12:16:01,PROD0033,234.07,STORE005,MOBILE
TXN00000436,CUST000083,2024-07-12 10:11:10,PROD0055,401.29,STORE016,CREDIT
TXN00000437,CUST000083,2024-12-29 16:10:55,PROD0076,22.11,STORE004,CASH
TXN00000438,CUST000083,2025-02-15 02:06:00,PROD0003,108.71,STORE016,MOBILE
TXN00000439,CUST000083,2024-06-09 20:44:41,PROD0015,256.42,STORE010,MOBILE
TXN00000440,CUST000083,2024-07-12 20:54:07,PROD0072,475.51,STORE011,CASH
TXN00000441,CUST000084,2024-10-24 05:02:57,PROD0043,334.15,STORE005,CREDIT
TXN00000442,CUST000084,2024-09-05 21:48:28,PROD0075,269.29,STORE003,CASH
TXN00000443,CUST000084,2025-03-14 12:49:26,PROD0071,347.81,STORE003,CREDIT
TXN00000444,CUST000084,2024-11-29 17:49:11,PROD0060,116.03,STORE005,CASH
TXN00000445,CUST000084,2024-10-27 21:33:56,PROD0079,83.08,STORE014,CREDIT
TXN00000446,CUST000084,2024-09-29 05:20:57,PROD0019,65.02,STORE009,MOBILE
TXN00000447,CUST000085,2024-07-09 19:22:39,PROD0025,169.45,STORE017,DEBIT
TXN00000448,CUST000085,2024-07-17 00:32:34,PROD0070,215.21,STORE009,CASH
TXN00000449,CUST000085,2024-08-17 10:41:40,PROD0045,115.96,STORE013,CREDIT
TXN00000450,CUST000085,2024-05-14 08:37:15,PROD0073,10.0,STORE014,CASH
TXN00000451,CUST000085,2024-07-09 05:35:23,PROD0048,219.99,STORE019,CASH
TXN00000452,CUST000085,2024-12-10 07:17:55,PROD0057,212.84,STORE011,MOBILE
TXN00000453,CUST000085,2024-11-10 07:06:49,PROD0040,475.88,STORE019,MOBILE
TXN00000454,CUST000086,2024-11-07 08:29:20,PROD0001,231.6,STORE004,CASH
TXN00000455,CUST000086,2024-11-24 07:44:35,PROD0083,462.84,STORE002,DEBIT
TXN00000456,CUST000086,2024-12-05 23:27:27,PROD0024,170.39,STORE008,CREDIT
TXN00000457,CUST000086,2025-05-09 14:56:15,PROD0079,396.52,STORE008,DEBIT
TXN00000458,CUST000086,2024-11-16 00:50:18,PROD0045,378.36,STORE014,CREDIT
TXN00000459,CUST000086,2025-02-14 23:08:22,PROD0010,119.03,STORE015,CREDIT
TXN00000460,CUST000087,2024-08-28 02:43:58,PROD0098,286.65,STORE015,DEBIT
TXN00000461,CUST000087,2025-02-27 19:26:43,PROD0040,264.96,STORE015,CASH
TXN00000462,CUST000087,2024-11-20 18:59:38,PROD0005,218.55,STORE015,MOBILE
TXN00000463,CUST000087,2025-03-19 09:50:26,PROD0019,184.03,STORE009,MOBILE
TXN00000464,CUST000088,2025-04-24 07:32:05,PROD0018,273.84,STORE018,DEBIT
TXN00000465,CUST000088,2024-07-20 17:12:57,PROD0023,106.91,STORE002,MOBILE
TXN00000466,CUST000088,2025-03-31 07:38:21,PROD0024,223.18,STORE018,MOBILE
TXN00000467,CUST000088,2024-12-27 04:48:00,PROD0046,33.78,STORE013,CASH
TXN00000468,CUST000088,2025-04-01 02:46:14,PROD0040,187.86,STORE006,CREDIT
TXN00000469,CUST000088,2024-05-27 01:06:09,PROD0080,49.14,STORE004,CREDIT
TXN00000470,CUST000088,2025-03-12 05:16:51,PROD0073,416.43,STORE005,MOBILE
TXN00000471,CUST000088,2025-02-06 00:51:06,PROD0030,208.14,STORE003,CASH
TXN00000472,CUST000088,2025-03-17 16:30:06,PROD0007,400.87,STORE003,CASH
TXN00000473,CUST000089,2024-08-21 05:33:19,PROD0050,269.25,STORE020,MOBILE
TXN00000474,CUST000089,2024-09-05 03:24:58,PROD0093,497.93,STORE016,CREDIT
TXN00000475,CUST000089,2025-01-02 07:41:00,PROD0081,160.57,STORE012,CASH
TXN00000476,CUST000089,2024-09-15 17:51:05,PROD0095,51.35,STORE018,CREDIT
TXN00000477,CUST000089,2024-11-25 03:00:27,PROD0053,389.59,STORE007,MOBILE
TXN00000478,CUST000089,2025-03-10 10:44:02,PROD0099,187.32,STORE002,MOBILE
TXN00000479,CUST000090,2024-09-24 08:53:48,PROD0038,304.56,STORE009,CREDIT
TXN00000480,CUST000090,2025-05-07 21:38:17,PROD0081,27.07,STORE012,CREDIT
TXN00000481,CUST000090,2025-03-30 22:29:44,PROD0092,435.27,STORE008,CREDIT
TXN00000482,CUST000090,2025-02-01 19:04:46,PROD0001,489.1,STORE005,CREDIT
TXN00000483,CUST000090,2025-03-17 16:22:25,PROD0077,186.82,STORE002,CASH
TXN00000484,CUST000091,2024-05-16 02:44:54,PROD0089,211.45,STORE001,CASH
TXN00000485,CUST000091,2024-12-23 00:06:02,PROD0080,20.41,STORE004,CREDIT
TXN00000486,CUST000091,2025-04-05 12:15:05,PROD0006,301.69,STORE016,DEBIT
TXN00000487,CUST000091,2024-09-11 03:08:51,PROD0092,293.87,STORE017,MOBILE
TXN00000488,CUST000091,2024-12-16 15:38:36,PROD0090,455.5,STORE017,CASH
TXN00000489,CUST000091,2024-06-14 10:51:07,PROD0099,285.85,STORE009,CASH
TXN00000490,CUST000092,2025-02-11 01:12:14,PROD0093,341.39,STORE012,MOBILE
TXN00000491,CUST000092,2024-07-29 09:00:09,PROD0064,374.99,STORE020,CREDIT
TXN00000492,CUST000092,2025-05-03 00:17:36,PROD0098,425.57,STORE013,DEBIT
TXN00000493,CUST000092,2024-12-18 08:48:24,PROD0059,32.19,STORE017,DEBIT
TXN00000494,CUST000092,2024-05-28 06:52:17,PROD0056,198.07,STORE001,CASH
TXN00000495,CUST000092,2024-11-20 12:32:02,PROD0038,247.3,STORE019,DEBIT
TXN00000496,CUST000092,2024-06-24 13:31:45,PROD0026,472.36,STORE013,MOBILE
TXN00000497,CUST000092,2024-09-05 04:44:20,PROD0078,228.64,STORE002,DEBIT
TXN00000498,CUST000092,2025-01-08 23:31:29,PROD0093,441.65,STORE002,MOBILE
TXN00000499,CUST000092,2024-06-09 07:13:49,PROD0090,325.44,STORE019,CREDIT
TXN00000500,CUST000093,2025-03-08 14:27:02,PROD0062,219.72,STORE019,DEBIT
TXN00000501,CUST000093,2025-01-16 02:59:54,PROD0016,321.96,STORE003,MOBILE
TXN00000502,CUST000093,2025-01-10 20:09:52,PROD0072,268.39,STORE001,DEBIT
TXN00000503,CUST000093,2024-09-04 13:51:33,PROD0018,62.83,STORE015,DEBIT
TXN00000504,CUST000093,2024-06-18 12:40:44,PROD0041,466.09,STORE014,CASH
TXN00000505,CUST000094,2024-11-20 01:40:06,PROD0094,385.33,STORE002,MOBILE
TXN00000506,CUST000094,2025-01-08 20:25:09,PROD0100,139.05,STORE014,DEBIT
TXN00000507,CUST000094,2025-04-19 13:12:13,PROD0013,301.82,STORE011,MOBILE
TXN00000508,CUST000094,2025-01-05 08:33:13,PROD0094,273.74,STORE013,CASH
TXN00000509,CUST000094,2025-02-06 05:58:19,PROD0063,336.12,STORE020,DEBIT
TXN00000510,CUST000094,2024-10-25 17:10:55,PROD0099,395.95,STORE002,CASH
TXN00000511,CUST000095,2024-08-01 16:54:37,PROD0036,180.42,STORE004,CASH
TXN00000512,CUST000095,2024-11-22 06:52:16,PROD0043,455.15,STORE012,MOBILE
TXN00000513,CUST000095,2025-04-15 06:30:16,PROD0005,485.88,STORE017,DEBIT
TXN00000514,CUST000095,2024-11-27 07:02:14,PROD0097,390.49,STORE005,CASH
TXN00000515,CUST000095,2024-05-29 23:38:28,PROD0067,149.17,STORE013,DEBIT
TXN00000516,CUST000096,2024-12-27 07:48:11,PROD0025,282.0,STORE009,DEBIT
TXN00000517,CUST000096,2025-03-18 03:11:25,PROD0044,401.31,STORE015,DEBIT
TXN00000518,CUST000096,2024-11-03 07:51:50,PROD0041,141.03,STORE015,CASH
TXN00000519,CUST000096,2025-01-14 13:38:01,PROD0093,407.22,STORE019,CREDIT
TXN00000520,CUST000096,2024-07-07 18:18:03,PROD0011,221.64,STORE009,CASH
TXN00000521,CUST000096,2025-01-10 22:37:32,PROD0088,396.0,STORE003,DEBIT
TXN00000522,CUST000096,2024-11-21 11:11:58,PROD0027,83.78,STORE007,CASH
TXN00000523,CUST000096,2025-02-24 21:26:49,PROD0087,239.95,STORE009,CASH
TXN00000524,CUST000096,2024-11-06 20:35:16,PROD0033,460.44,STORE016,MOBILE
TXN00000525,CUST000096,2024-10-19 10:37:07,PROD0067,431.05,STORE007,CASH
TXN00000526,CUST000097,2024-10-18 03:46:45,PROD0018,262.34,STORE012,CASH
TXN00000527,CUST000097,2025-03-29 20:29:32,PROD0009,426.18,STORE019,DEBIT
TXN00000528,CUST000097,2025-05-06 13:19:31,PROD0091,255.63,STORE006,CASH
TXN00000529,CUST000097,2024-11-17 03:45:49,PROD0027,360.31,STORE020,CASH
TXN00000530,CUST000097,2024-08-06 21:56:59,PROD0058,14.78,STORE006,MOBILE
TXN00000531,CUST000097,2025-02-01 22:32:24,PROD0007,155.42,STORE009,DEBIT
TXN00000532,CUST000097,2024-08-10 16:38:50,PROD0042,305.64,STORE015,DEBIT
TXN00000533,CUST000097,2025-03-30 03:35:32,PROD0090,394.06,STORE011,CASH
TXN00000534,CUST000097,2024-06-16 05:30:47,PROD0027,499.26,STORE004,CREDIT
TXN00000535,CUST000098,2024-10-02 04:27:46,PROD0076,282.99,STORE001,MOBILE
TXN00000536,CUST000098,2025-04-08 07:52:26,PROD0029,375.15,STORE005,CASH
TXN00000537,CUST000098,2024-05-22 13:14:16,PROD0088,480.09,STORE009,MOBILE
TXN00000538,CUST000098,2025-03-09 10:41:24,PROD0013,388.18,STORE019,CREDIT
TXN00000539,CUST000098,2024-12-15 23:24:37,PROD0075,336.38,STORE003,CREDIT
TXN00000540,CUST000098,2025-01-23 17:12:51,PROD0039,68.32,STORE017,CASH
TXN00000541,CUST000098,2024-06-01 16:53:29,PROD0011,381.98,STORE004,CREDIT
TXN00000542,CUST000099,2025-02-03 01:56:49,PROD0046,308.92,STORE004,CASH
TXN00000543,CUST000099,2025-04-19 22:28:39,PROD0013,210.23,STORE009,DEBIT
TXN00000544,CUST000099,2024-05-17 01:16:21,PROD0042,144.04,STORE013,MOBILE
TXN00000545,CUST000099,2024-08-03 00:35:52,PROD0079,109.31,STORE011,CREDIT
TXN00000546,CUST000099,2025-03-07 09:04:04,PROD0094,183.94,STORE013,CREDIT
TXN00000547,CUST000099,2025-02-24 07:13:20,PROD0051,114.61,STORE011,CREDIT
TXN00000548,CUST000100,2024-12-10 06:54:58,PROD0044,301.3,STORE008,CASH
TXN00000549,CUST000100,2025-04-17 06:40:17,PROD0039,51.93,STORE020,MOBILE
TXN00000550,CUST000101,2024-12-04 13:37:28,PROD0011,351.64,STORE006,MOBILE
TXN00000551,CUST000101,2024-07-31 20:18:09,PROD0078,312.32,STORE018,CASH
TXN00000552,CUST000101,2025-02-25 04:17:58,PROD0006,151.15,STORE018,MOBILE
TXN00000553,CUST000101,2024-08-24 20:34:55,PROD0008,401.77,STORE015,CREDIT
TXN00000554,CUST000101,2024-07-30 08:07:39,PROD0059,174.06,STORE019,CASH
TXN00000555,CUST000101,2024-08-17 16:54:37,PROD0088,472.97,STORE016,CREDIT
TXN00000556,CUST000101,2024-07-07 08:04:26,PROD0079,228.9,STORE017,CASH
TXN00000557,CUST000101,2024-07-22 00:02:47,PROD0052,256.92,STORE004,MOBILE
TXN00000558,CUST000101,2025-02-20 21:58:16,PROD0046,71.66,STORE010,MOBILE
TXN00000559,CUST000101,2024-10-19 18:13:33,PROD0049,186.17,STORE010,MOBILE
TXN00000560,CUST000102,2024-05-10 03:41:16,PROD0099,371.33,STORE016,DEBIT
TXN00000561,CUST000102,2025-04-20 03:12:45,PROD0073,108.93,STORE009,CASH
TXN00000562,CUST000102,2024-07-05 08:33:15,PROD0056,199.52,STORE017,MOBILE
TXN00000563,CUST000102,2024-08-13 03:21:18,PROD0081,470.39,STORE013,CASH
TXN00000564,CUST000102,2024-11-09 21:21:06,PROD0053,87.55,STORE012,MOBILE
TXN00000565,CUST000102,2024-09-16 16:40:19,PROD0053,264.01,STORE012,DEBIT
TXN00000566,CUST000102,2025-04-12 14:29:03,PROD0064,43.16,STORE003,DEBIT
TXN00000567,CUST000102,2025-03-03 18:28:20,PROD0013,134.62,STORE006,CREDIT
TXN00000568,CUST000102,2025-03-26 12:20:35,PROD0021,290.42,STORE011,MOBILE
TXN00000569,CUST000103,2024-10-31 16:36:53,PROD0038,312.67,STORE014,CASH
TXN00000570,CUST000103,2024-06-03 08:25:35,PROD0071,301.85,STORE001,CREDIT
TXN00000571,CUST000103,2024-08-10 13:46:15,PROD0100,345.72,STORE017,MOBILE
TXN00000572,CUST000103,2024-07-03 21:06:09,PROD0096,281.69,STORE017,DEBIT
TXN00000573,CUST000104,2024-05-25 22:18:19,PROD0099,198.33,STORE016,CASH
TXN00000574,CUST000104,2024-10-10 01:27:12,PROD0087,275.1,STORE015,DEBIT
TXN00000575,CUST000104,2024-08-12 23:41:01,PROD0090,155.8,STORE006,MOBILE
TXN00000576,CUST000104,2024-07-28 04:06:42,PROD0012,405.76,STORE010,MOBILE
TXN00000577,CUST000104,2024-05-24 00:25:37,PROD0066,177.36,STORE006,CREDIT
TXN00000578,CUST000105,2024-07-28 06:14:11,PROD0025,482.49,STORE010,DEBIT
TXN00000579,CUST000105,2025-05-01 13:42:19,PROD0084,379.43,STORE004,CASH
TXN00000580,CUST000105,2024-09-09 04:44:19,PROD0086,114.0,STORE009,CREDIT
TXN00000581,CUST000105,2025-01-22 05:38:47,PROD0006,406.2,STORE003,DEBIT
TXN00000582,CUST000105,2024-10-03 07:48:53,PROD0023,439.66,STORE009,MOBILE
TXN00000583,CUST000105,2024-09-07 08:20:50,PROD0002,23.83,STORE020,CREDIT
TXN00000584,CUST000105,2024-10-06 00:32:53,PROD0038,156.31,STORE003,CASH
TXN00000585,CUST000106,2024-10-26 08:44:38,PROD0023,367.19,STORE017,CREDIT
TXN00000586,CUST000106,2024-10-08 08:26:47,PROD0050,394.43,STORE019,DEBIT
TXN00000587,CUST000106,2025-04-13 10:00:01,PROD0004,272.41,STORE007,CREDIT
TXN00000588,CUST000106,2024-06-11 04:04:41,PROD0025,409.54,STORE002,DEBIT
TXN00000589,CUST000106,2025-03-09 10:07:19,PROD0098,42.4,STORE017,CREDIT
TXN00000590,CUST000106,2025-01-25 18:25:07,PROD0010,117.65,STORE011,CREDIT
TXN00000591,CUST000106,2025-03-11 09:47:38,PROD0051,213.11,STORE006,CASH
TXN00000592,CUST000107,2025-02-21 01:28:05,PROD0086,402.02,STORE015,CASH
TXN00000593,CUST000107,2025-03-21 08:45:43,PROD0080,431.43,STORE004,CREDIT
TXN00000594,CUST000107,2024-06-09 05:38:59,PROD0047,59.73,STORE004,CASH
TXN00000595,CUST000107,2024-09-12 13:49:05,PROD0051,133.96,STORE008,MOBILE
TXN00000596,CUST000107,2024-12-20 08:52:18,PROD0001,349.52,STORE014,MOBILE
TXN00000597,CUST000107,2025-03-21 15:52:30,PROD0006,268.19,STORE016,DEBIT
TXN00000598,CUST000107,2024-05-13 13:30:32,PROD0007,424.08,STORE019,CASH
